FOODID;FOODNAME;FOODTYPE;PROCESS;EDPORT;IGCLASS;IGCLASSP;FUCLASS;FUCLASSP
32494;Jauhelihakastike, ruskea kastike, naudanliha 17 %, rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32495;Jauhelihakastike, ruskea kastike, broileri, rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32497;Jauhelihakastike, ruskea kastike, naudanliha 7 %, rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32498;Jauhelihakastike, ruskea kastike, naudanpaisti, ei rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32500;Jauhelihakastike, ruskea kastike, sianliha, ei rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32501;Jauhelihakastike, ruskea kastike, sika-nauta, ei rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32502;Makeinen, dumle, fazer, maitosuklaalla kuorrutettu toffee;FOOD;IND;100;SWEET;SUGARTOT;SWEET;SUGARTOT
32503;Makeinen, maitosuklaarae, m&m's/amerikan pastilli;FOOD;IND;100;CHOCOLAT;SUGARTOT;SWEET;SUGARTOT
32504;Jauhelihakastike, maitopohjainen, naudanpaisti;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32505;Jauhelihakastike, maitopohjainen, sika-nauta;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32506;Jauhelihakastike, tomaattinen, naudanliha 7 %, kastikejauheesta;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32507;Jauhelihakastike, tomaattinen, naudanpaisti, kastikejauheesta;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
32508;Kasviskastike, punajuurikastike, kevytmaito;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
32509;Suklaa, suklaapatukka, twix, keksiä ja toffeeta;FOOD;IND;100;CHOCOLAT;SUGARTOT;CHOCOL;SUGARTOT
32510;Kasviskastike, punajuurikastike;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
32511;Pulla, dallaspulla, fazer;DISH;BAK;100;DISH;NONINGR;BUN;CEBAKTOT
32513;Broilerinuggetti, kananpojan juustonuggetit, hk/kariniemi, laktoositon;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
32515;Pulla, big texaspulla, fazer;DISH;BAK;100;DISH;NONINGR;BUN;CEBAKTOT
32517;Munkki, berliininmunkki, fazer;DISH;MIX;100;DISH;NONINGR;BUN;CEBAKTOT
32518;Kääretorttu, napakymppi, fazer oululainen;DISH;MIX;100;DISH;NONINGR;BAKSWEET;CEBAKTOT
32523;Perunalaatikko, broilerikiusaus, hk, valmisateria;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
32525;Kiisseli, vadelmakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
32526;Kiisseli, mansikkakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
32528;Vanukas, kermavanukas, rasvainen, teollinen;DISH;IND;100;DISH;NONINGR;MILKPUDD;MILKDTOT
32529;Vanukas, suklaavanukas, teollinen;DISH;IND;100;DISH;NONINGR;MILKPUDD;MILKDTOT
32532;Keksi, hyväset, kauranen vanilja, jyväshyvä, lu;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32534;Hapankorppu, kaurakorppu, oululainen, fazer;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
32535;Karjalanpiirakka, rukiinen imatran riisipiirakka, fazer;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
32536;Karjalanpiirakka, rukiinen karjalanpiirakka, fazer;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
32537;Jauhelihapihvi, grillitassu, saarioinen, paistettu ilman rasvaa;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
32538;Raparperipiirakka, pullapohja, täysmaito;DISH;BAK;100;DISH;NONINGR;BAKSWEET;CEBAKTOT
32539;Raparperipiirakka, pullapohja, kevytmaito;DISH;BAK;100;DISH;NONINGR;BAKSWEET;CEBAKTOT
32540;Glögijuoma, alkoholiton;FOOD;BOIL;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
32541;(arc)rahka, maitorahka, maustettu, rasvaa 7 %, valio;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
32542;Keksi, suklaapisara, jyväshyvä, lu;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32544;Keksi, lastenkeksi, carneval prinsessa, lu;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32547;Keksi, välipalakeksi, jyväshyvä cracotte täysjyvä, lu;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32548;Keksi, välipalakeksi, jyväshyvä cracotte sesam, lu;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32553;Kasviöljyvalmiste, juokseva, 80 %, tuotekeskiarvo;FOOD;IND;100;FATHARD;FATTOT;FATPROD;FATTOT
32555;Keksi, kanelikeksi, bastogne, lu;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32556;Pinaattikeitto, apetit, pakaste;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
32557;Pinaattikeitto, pirkka, pakaste;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
32558;Pinaattikeitto, saarioinen, valmisateria;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
32560;Maitokastike, pinaattikastike, kevytmaito, jauhosuurus;DISH;BOIL;100;DISH;NONINGR;MILKSAUC;MILKDTOT
32561;Kuivakakku, sokerikakku;DISH;BAK;100;DISH;NONINGR;BAKSWEET;CEBAKTOT
32562;Kauravalmiste, hapatettu, maustamaton, yosa naturell, d-vitamiinia, probiootteja;FOOD;IND;100;OATBAR;CERTOT;PORR;CEBAKTOT
32567;(arc) juusto, oltermanni rypsi, rasvaa 24 %, rypsiöljy;FOOD;IND;100;CHEESE;MILKTOT;VEGCHEES;MILKDTOT
32568;Rasvaseoslevite 75%, d-vitamiinia 10 ug;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32570;Neljänviljanhiutale, riihikosken vehnämylly;FOOD;RAW;100;WHEAT;CERTOT;CERBRKF;CEBAKTOT
32592;Piimä, kirnupiimä, rasvaa 0,3 %, d-vit 0,5 ug;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
32593;Piimä, rasvaton, d-vit 0,5 ug;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
32594;Piimä, rasvaton, vl, d-vit 0,5 ug;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
32595;Piimä, rasvaton, laktoositon, d-vit 0,5 ug;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
32596;Jogurtti, maustettu, rasvaton, osittain keinotek. makeutettu, d-vit 1 ug, vl;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
32597;Jogurtti, maustettu, rasvaton, laktoositon, keinotekoisesti makeutettu,d-vit 1ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
32598;Jogurtti, maustamaton, rasvaton;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
32599;Jogurtti, maustettu, rasvaa 2 %, d-vit 1 ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
32600;Jogurtti, juotava, danonino dino, rasvaa 1,6 %, d-vitamiinia 0,9 ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
32602;Raakamakkara, grilliwurst chorizo, saarioinen;FOOD;IND;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
32604;Munakasrulla, kasvis-sienitäyte;DISH;BAK;100;DISH;NONINGR;EGGMIX;EGGDISH
32605;Maksapata, maksa, pekoni;DISH;BOIL;100;DISH;NONINGR;OFFALDI;MEATDTOT
32607;Tofu-perunavuoka, tomaattinen, kananmunaa;DISH;BAK;100;DISH;NONINGR;VEGCASS;VEGDITOT
32608;Tofu-kasviskastike, tomaattinen, suurustamaton;DISH;BOIL;100;DISH;NONINGR;VEGDISH;VEGDITOT
32609;Tofu-papukastike, tomaattinen, suurustamaton;DISH;BOIL;100;DISH;NONINGR;VEGDISH;VEGDITOT
32610;Linssipihvi/pyörykkä, kananmunaa;DISH;BAK;100;DISH;NONINGR;VEGDISH;VEGDITOT
32611;Katkarapu, chili-valkosipulimarinadi, paistettu;DISH;FRIE;100;DISH;NONINGR;FISHDOTH;FISHDTOT
32612;Katkarapu-nuudeliwokki, kookosmaito;DISH;FRIE;100;DISH;NONINGR;FISHDOTH;FISHDTOT
32613;Katkarapumuhennos, kermaa, suurustettu vehnäjauhoilla;DISH;BOIL;100;DISH;NONINGR;FISHDOTH;FISHDTOT
32614;Soija-kasviskiusaus, soijarouhe, ruoanvalmistuskerma;DISH;BAK;100;DISH;NONINGR;VEGCASS;VEGDITOT
32615;Sipulikeitto, kuorrutettu, ranskalainen sipulikeitto;DISH;BAK;100;DISH;NONINGR;VEGSOUP;VEGDITOT
32616;Vanukas, pannacotta, liivatetta;DISH;BOIL;100;DISH;NONINGR;MILKPUDD;MILKDTOT
32617;Jälkiruoka, crème brûlée;DISH;BAK;100;DISH;NONINGR;MILKPUDD;MILKDTOT
32618;Maustekastike, bbq, barbecuemarinadi lihalle, kotitekoinen;DISH;MASH;100;DISH;NONINGR;SPISAUCE;MISCTOT
32619;Ateriankorvike, shake, valmisjuoma, naturdiet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32622;Ateriankorvike, smoothie, valmisjuoma, naturdiet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32623;Ateriankorvike, drinkmix, juomajauhe, naturdiet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32624;Ateriankorvike, drinkmix, juomajauhe ja vesi, naturdiet;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32625;Ateriankorvike, suklaapatukka, naturdiet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32626;Ateriankorvike, karamellipatukka, naturdiet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32627;Ateriankorvike, tummasuklaapatukka, naturdiet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32628;Ateriankorvike, smoothie, juomajauhe, easy diet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32629;Ateriankorvike, smoothie, juomajauhe ja vesi, easy diet;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32630;Ateriankorvike, keittojauhe, parsa/kala/kana/sieni, easy diet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32631;Ateriankorvike, keittojauhe ja vesi, parsa/kala/kana/sieni, easy diet;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32632;Ateriankorvike, keittojauhe, tomaatti/texmex/thai, easy diet;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32633;Ateriankorvike, keittojauhe ja vesi, tomaatti/texmex/thai, easy diet;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32636;Ateriankorvike, smoothie, juomajauhe, nutrifast;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32637;Ateriankorvike, smoothie, juomajauhe ja vesi, nutrifast;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32638;Ateriankorvike, pirtelö, juomajauhe, allevo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32639;Ateriankorvike, pirtelö, juomajauhe ja vesi, allevo;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32640;Ateriankorvike, smoothie, juomajauhe, allevo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32641;Ateriankorvike, smoothie, juomajauhe ja vesi, allevo;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32642;Ateriankorvike, keittojauhe, peruna/purjo, allevo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32643;Ateriankorvike, keittojauhe ja vesi, peruna/purjo, allevo;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32644;Ateriankorvike, keittojauhe, parsakaali/basilika/couscous, allevo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32645;Ateriankorvike, keittojauhe ja vesi, parsakaali, basilika, couscous, allevo;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32646;Ateriankorvike, low calorie juoma, allevo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32647;Ateriankorvike, low calorie patukka, allevo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32648;Ateriankorvike, keittojauhe, nutrilett;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32649;Ateriankorvike, keittojauhe ja vesi, nutrilett;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32650;Ateriankorvike, hunger control, valmisjuoma, nutrilett;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32651;Ateriankorvike, pirtelö, juomajauhe, nutrilett;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32652;Ateriankorvike, pirtelö, juomajauhe ja vesi, nutrilett;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32653;Ateriankorvike, hot and cold mocca, juomajauhe, nutrilett;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32654;Ateriankorvike, hot and cold mocca, juomajauhe ja vesi, nutrilett;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32655;Ateriankorvike, hunger control, patukka, nutrilett;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32656;Ateriankorvike, patukka, tuotekeskiarvo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32657;Ateriankorvike, keittojauhe, tuotekeskiarvo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32658;Ateriankorvike, keittojauhe ja vesi, keskiarvo;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32659;Ateriankorvike, pirtelö, juomajauhe, tuotekeskiarvo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32660;Ateriankorvike, pirtelö, juomajauhe ja vesi, keskiarvo;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32661;Ateriankorvike, smoothie, juomajauhe, tuotekeskiarvo;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32662;Ateriankorvike, smoothie, juomajauhe ja vesi, keskiarvo;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32664;Rasvaseoslevite 75%, oivariini, normaalisuolainen, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32665;(arc) rasvaseoslevite 75%, oivariini, vähemmän suolaa, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32666;Rasvaseoslevite 75%, oivariini, voimakassuolainen, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32667;Ateriankorvike, proteiinijuomajauhe, gnld, 49 % proteiinia;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32668;(arc) rasvaseoslevite 75%, oivariini, pehmeästi levittyvä, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32669;Rasvaseos 60%, oivariini, vähärasvaisempi, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32670;Rasvaseoslevite 75%, oivariini, laktoositon;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32671;Rasvaseoslevite 43%, ingmariini, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFLOWF;FATTOT
32672;Rasvaseoslevite 82%, ingmariini merisuola, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32673;Rasvaseoslevite 75%, ingmariini, normaalisuolainen, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32674;Ateriankorvike, proteiinijuoma maitoon, gnld;DISH;IND;100;DISH;NONINGR;MEALREP;SPECTOT
32675;Ateriankorvike, proteiinijuomajauhe, nutrishake, gnld, 55 % proteiinia;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
32676;Rasvaseoslevite 57%, ingmariini, vähärasvaisempi, vl;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
32677;Ateriankorvike, proteiinijuoma maitoon, nutrishake, gnld;DISH;MIX;100;DISH;NONINGR;MEALREP;SPECTOT
32678;Soija-ruusunmarja-pellava-valmiste, femisoya;FOOD;IND;100;SOYAPROD;LEGUTOT;INGRMISC;MISCTOT
32679;Soija-ruusunmarja-pellava-inuliinivalmiste, femisoya plus;FOOD;IND;100;SOYAPROD;LEGUTOT;INGRMISC;MISCTOT
32680;Soija-marja-pellava-ruis-jauheseos, berrysoya;FOOD;IND;100;SOYAPROD;LEGUTOT;INGRMISC;MISCTOT
32682;Salaatti, perunasalaatti, majoneesikastike, pirkka/saarioinen;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
32685;Salaatti, perunasalaatti, majoneesikastike, atria;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
32687;Salaatti, perunasalaatti, kevyt, majoneesikastike, atria/hk/pirkka;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
32688;Salaatti, perunasalaatti, oliivi-rypsiöljy, ei majoneesia;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
32691;Kalapuikko, teollinen, paistettu;DISH;FRIE;100;DISH;NONINGR;FISHDOTH;FISHDTOT
32693;Voisarvi, croissant, kotitekoinen;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
32694;Jauheliha, sika-nauta, kevyt, vähärasvainen, rasvaa 7 %;FOOD;RAW;100;BEEF;MEATTOT;MINCMED;MEATDTOT
32695;Makeinen, marianne, fazer, piparminttusuklaakaramelli;FOOD;IND;100;SWEET;SUGARTOT;SWEET;SUGARTOT
32696;Seesaminuggetti, hälsans kök, soijaa;DISH;FRIE;100;DISH;NONINGR;VEGDISH;VEGDITOT
32697;Mysli, muromysli;DISH;IND;100;DISH;NONINGR;CERBRKF;CEBAKTOT
32699;Makeinen, suffeli puffi snacks, fazer, erittäin vähägluteeninen;FOOD;IND;100;CHOCOLAT;SUGARTOT;CHOCOL;SUGARTOT
32700;Välipalapatukka, suklainen myslipatukka;FOOD;IND;100;SWEET;SUGARTOT;SWEET;SUGARTOT
32701;Jäätelö, pehmytjäätelö, ei vohvelia;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
32702;Jäätelö, soijajäätelö, tofuline, vanilja;FOOD;IND;100;SOYAPROD;LEGUTOT;ICECREAM;MILKDTOT
32703;Suklaa-pähkinälevite;FOOD;IND;100;SUGAROTH;SUGARTOT;CHOCOL;SUGARTOT
32704;Jauheliha, naudanpaisti, rasvaa 9 %;FOOD;RAW;100;BEEF;MEATTOT;MINCMED;MEATDTOT
32705;Jäätelö, kasvirasvajäätelö;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
32707;Jäätelö, pehmytjäätelö, suklaakastike, ei vohvelia;DISH;IND;100;DISH;NONINGR;ICECREAM;MILKDTOT
32708;Kermavaahtospray, teollinen;FOOD;IND;100;CREAM;MILKTOT;MILKPUDD;MILKDTOT
32709;Margariini, talousmargariini 80 %, keskiarvo, leivontaan ja ruoanlaittoon;FOOD;IND;100;FATHARD;FATTOT;FATPROD;FATTOT
32710;Ruoanvalmistuskerma, kasvirasvakerma, rasvaa 4 %, vl;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
32711;Ranskanperuna, uppopaistettu;DISH;FRIE;100;DISH;NONINGR;POTAFAT;POTATOT
32713;Popcorn, mikropopcorn;DISH;IND;100;DISH;NONINGR;SNACK;MISCTOT
32714;Keksi, voileipäkeksi, ruis cracker, kantolan;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32715;Keksi, teollinen, keskiarvo;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32716;Ruoanvalmistuskerma, kasvirasvakerma, rasvaa 5 %, vl;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
32717;Muro, maissihiutale, corn flakes, gluteeniton, urtekram, ei lisättyä sokeria;DISH;ROAS;100;DISH;NONINGR;CERBRKF;CEBAKTOT
32718;Muro, kuitupitoiset hiutaleet, luontaisesti gluteeniton, semper, vitaminoitu;DISH;ROAS;100;DISH;NONINGR;CERBRKF;CEBAKTOT
32719;Jauheliha-pastakeitto, naudanpaisti, kasviksia;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
32720;Muro, luontaisesti gluteenittomat hiutaleet, keskiarvo, semper, vitaminoitu;DISH;ROAS;100;DISH;NONINGR;CERBRKF;CEBAKTOT
32721;Ruoanvalmistuskerma, kasvirasvakerma, rasvaa 7 %, vl;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
32722;Raakamakkara, rypsiporsas kabanossi, keskiarvo, hk;FOOD;IND;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
32723;Kakku, suklaakakku, luontaisesti gluteeniton, maidoton;DISH;BAK;100;DISH;NONINGR;BAKSWEET;CEBAKTOT
32724;Raakamakkara, chorizo, kotitekoinen;FOOD;BAK;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
32726;Sekaleipä, porkkanasämpylä, rasvaton maito, hiivaleipä-, sämpyläjauho;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
32728;Sekaleipä, porkkanasämpylä, täysmaito, hiivaleipä-, sämpyläjauho;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
32729;Parsa, keitetty, suolaton;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
32730;Paahtoleipä, 100 % täysjyväpaahto, vaasan;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
32731;Nuudeli, täysjyvävehnä;FOOD;RAW;100;PASTA;CERTOT;PASTAADD;CEBAKTOT
32732;Nuudeli, täysjyvävehnä, keitetty, suolaa;DISH;BOIL;100;DISH;NONINGR;PASTAADD;CEBAKTOT
32733;Kinder yllätysmuna;FOOD;IND;100;CHOCOLAT;SUGARTOT;CHOCOL;SUGARTOT
32734;Soijajuoma, alpro kalsiumsoijajuoma, sokeri, kalsiumia, vitamiineja;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
32735;Jogurtti, maustamaton, a+, rasvaa 2,5 %, vl, d-vit 1 ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
32737;Piimä, ab-piimä, rasvaa 2,5 %, d-vit 1 ug, probiootteja;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
32739;Siiderijuoma, pear, alkoholiton siideri, 0,02 til% alkoholia, rainbow;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
32740;Olut, alkoholiton olut, nikolai, 0,0 til% alkoholia, sinebrychoff;FOOD;IND;100;BEER;ALCTOT;ALCOTH;ALCTOT
32741;Piparkakkutaikina, kotitekoinen;DISH;RAW;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32743;Piparkakkutaikina, teollinen;DISH;RAW;100;DISH;NONINGR;BISCUIT;CEBAKTOT
32744;Luumumarmeladi, luumuhillo;FOOD;CANN;100;FRUITCAN;FRUITTOT;JAM;FRUDITOT
32745;Energiajuoma, vitaminoitu, osittain keinotekoisesti makeutettu;FOOD;IND;100;SDRINK;BEVTOT;DRINKCO;BEVTOT
32746;Energiajuoma, vitaminoitu, keinotekoisesti makeutettu;FOOD;IND;100;SDRINK;BEVTOT;DRINKCO;BEVTOT
32747;Pizzapohja, hiivataikina;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32752;Pizza, anjovis-oliivipizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32753;Pizza, herkkusienipizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32755;Pizza, jauhelihapizza, naudanjauheliha;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32756;Pizza, jauhelihapizza, sika-nauta;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32757;Pizza, kana-ananaspizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32758;Soijajuoma, alpro luomu;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
32759;Pizza, kasvispizza, sieni, sipuli, paprika, oliivi;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32761;Pizza, kebab-sipuli-pepperonipizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32762;Pizza, kinkku-ananas-sinihomejuustopizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32763;Pizza, kinkku-ananaspizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32764;Pizza, kinkku-herkkusienipizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32765;Pizza, mozzarella-tomaatti-pestopizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32766;Pizza, salamipizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32767;Pizza, tonnikalapizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32768;Pizza, äyriäispizza, katkarapu, sinisimpukka, oliivi;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32769;Pizza, tomaattikastike ja juustoa, margherita;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
32770;Kivennäisvesi, novelle plus, sinkkiä ja e-vitamiinia, fruktoosia, hartwall;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
32771;Kivennäisvesi, novelle plus, kalsiumia, hartwall;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
32772;Kivennäisvesi, novelle plus, c-vitamiinia ja magnesiumia, hartwall;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
32773;Kivennäisvesi, novelle friss, keskiarvo, fruktoosia, hartwall;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
32774;Kaurajuoma, nalle suklaakaurajuoma, lisätty kalsiumia ja d-vitamiinia;FOOD;IND;100;OATBAR;CERTOT;VEGJUICE;VEGDITOT
32775;Polypop-jelly, lasten hyytelö;DISH;IND;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
32777;Pasta bolognese, kokkikartano snellman, valmisateria;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
32778;Leikkelemakkara, lauantaimakkara, keskiarvo, rasvaa 18 %;FOOD;IND;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
32779;Leikkelemakkara, lauantaimakkara, maitoproteiinia, rasvaa 19 %;FOOD;IND;100;SAUSAGE;MEATTOT;SAUSAGE;MEATDTOT
